2.9367500000,0.0000466730,62.2500000000,0.0466730000
2.9370000000,0.0000468770,62.5000000000,0.0468770000
2.9372500000,0.0000467720,62.7500000000,0.0467720000
2.9375000000,0.0000469620,63.0000000000,0.0469620000
2.9377500000,0.0000467490,63.2500000000,0.0467490000
2.9380000000,0.0000466110,63.5000000000,0.0466110000
2.9382500000,0.0000465730,63.7500000000,0.0465730000
2.9385000000,0.0000465590,64.0000000000,0.0465590000
2.9387500000,0.0000468770,64.2500000000,0.0468770000
2.9390000000,0.0000467870,64.5000000000,0.0467870000
2.9392500000,0.0000469530,64.7500000000,0.0469530000
2.9395000000,0.0000468860,65.0000000000,0.0468860000
2.9397500000,0.0000466210,65.2500000000,0.0466210000
2.9400000000,0.0000466870,65.5000000000,0.0466870000
2.9402500000,0.0000466490,65.7500000000,0.0466490000
2.9405000000,0.0000465210,66.0000000000,0.0465210000
2.9407500000,0.0000468620,66.2500000000,0.0468620000
2.9410000000,0.0000463320,66.5000000000,0.0463320000
2.9412500000,0.0000467250,66.7500000000,0.0467250000
2.9415000000,0.0000467250,67.0000000000,0.0467250000
2.9417500000,0.0000461180,67.2500000000,0.0461180000
2.9420000000,0.0000464220,67.5000000000,0.0464220000
2.9422500000,0.0000465970,67.7500000000,0.0465970000
2.9425000000,0.0000463690,68.0000000000,0.0463690000
2.9427500000,0.0000467110,68.2500000000,0.0467110000
2.9430000000,0.0000462790,68.5000000000,0.0462790000
2.9432500000,0.0000467340,68.7500000000,0.0467340000
2.9435000000,0.0000463930,69.0000000000,0.0463930000
2.9437500000,0.0000463690,69.2500000000,0.0463690000
2.9440000000,0.0000460900,69.5000000000,0.0460900000
2.9442500000,0.0000464830,69.7500000000,0.0464830000
2.9445000000,0.0000462700,70.0000000000,0.0462700000
2.9447500000,0.0000464070,70.2500000000,0.0464070000
2.9450000000,0.0000467110,70.5000000000,0.0467110000
2.9452500000,0.0000466490,70.7500000000,0.0466490000
2.9455000000,0.0000468390,71.0000000000,0.0468390000
2.9457500000,0.0000467110,71.2500000000,0.0467110000
2.9460000000,0.0000466730,71.5000000000,0.0466730000
2.9462500000,0.0000465450,71.7500000000,0.0465450000
2.9465000000,0.0000466490,72.0000000000,0.0466490000
2.9467500000,0.0000465830,72.2500000000,0.0465830000
2.9470000000,0.0000464690,72.5000000000,0.0464690000
2.9472500000,0.0000467720,72.7500000000,0.0467720000
2.9475000000,0.0000465730,73.0000000000,0.0465730000
2.9477500000,0.0000470660,73.2500000000,0.0470660000
2.9480000000,0.0000469620,73.5000000000,0.0469620000
2.9482500000,0.0000468480,73.7500000000,0.0468480000
2.9485000000,0.0000466730,74.0000000000,0.0466730000
2.9487500000,0.0000467110,74.2500000000,0.0467110000
2.9490000000,0.0000466110,74.5000000000,0.0466110000
2.9492500000,0.0000465970,74.7500000000,0.0465970000
2.9495000000,0.0000466110,75.0000000000,0.0466110000
2.9497500000,0.0000469380,75.2500000000,0.0469380000
2.9500000000,0.0000471420,75.5000000000,0.0471420000
2.9502500000,0.0000469000,75.7500000000,0.0469000000
2.9505000000,0.0000470000,76.0000000000,0.0470000000
2.9507500000,0.0000468770,76.2500000000,0.0468770000
2.9510000000,0.0000466730,76.5000000000,0.0466730000
2.9512500000,0.0000465450,76.7500000000,0.0465450000
2.9515000000,0.0000465970,77.0000000000,0.0465970000
2.9517500000,0.0000468770,77.2500000000,0.0468770000
2.9520000000,0.0000464450,77.5000000000,0.0464450000
2.9522500000,0.0000470660,77.7500000000,0.0470660000
2.9525000000,0.0000468250,78.0000000000,0.0468250000
2.9527500000,0.0000469240,78.2500000000,0.0469240000
2.9530000000,0.0000468620,78.5000000000,0.0468620000
2.9532500000,0.0000465970,78.7500000000,0.0465970000
